Date,State/UnionTerritory,Sector,GDP_Before_COVID,GDP_During_COVID,GDP_Loss_Percent,Unemployment_Rate_Before,Unemployment_Rate_During,Migration_Effect,Recovery_Factor,Govt_Support_Received,Sector_Impact_Score,Health_Index,Lockdown_Severity,Vaccination_Rate,Urban_Rural_Ratio,Inflation_Rate,Population_Affected,Recovery_Progress,Remarks
25-05-2020,Bihar,Transport,90936.61,56971.32,37.35,9.37,19.84296746,0,0.54,797.03,6,70.49,5,81.82,1.53,3.82,271.68,90.57,Low Impact
24-06-2020,Goa,Trade,58755.79,43228.93,26.43,4.89,11.30274337,1,0.24,797.03,9,46.87,5,39.61,1.85,4.56,100.26,15.66,High Impact
24-07-2020,Madhya Pradesh,Agriculture,40684.29,35852.55,11.88,8.74,10.91957864,1,0.85,797.03,3,67.81,3,58.86,1.39,5.72,43.38,85.68,Low Impact
23-08-2020,Arunachal Pradesh,Construction,46738.57,42794.81,8.44,10,12.74510462,1,0.56,797.03,3,45.66,1,25.78,1.11,5.23,264.02,80.19,Medium Impact
22-09-2020,Himachal Pradesh,Construction,94781.05,63618.51,32.88,4.48,11.58392721,1,0.21,797.03,5,59.02,1,68.99,1.99,8.34,164.07,91.22,High Impact
22-10-2020,Bihar,Manufacturing,16181.79,10088.39,37.66,4.86,16.55439376,1,0.62,797.03,7,37.98,2,30.9,0.21,6.67,378.32,38.04,High Impact
21-11-2020,Goa,Real Estate,59036.75,53550.62,9.29,7.64,16.57209542,0,0.36,797.03,5,32.42,5,84.41,2.91,8.26,157.78,92.06,High Impact
21-12-2020,Goa,Construction,51082.98,37611.98,26.37,9.76,12.46916191,0,0.84,797.03,8,50.84,3,21.74,0.85,6.16,489.38,46.24,High Impact
20-01-2021,Chhattisgarh,Public Administration,61533.97,48588.23,21.04,9.41,13.30360876,0,0.45,797.03,5,47.85,5,1.48,2.77,3.54,379.5,67.07,Low Impact
19-02-2021,Delhi,Construction,2792.91,2622.05,6.12,6.52,16.23323143,1,0.73,797.03,7,56.45,4,26.85,0.51,5.78,29.79,48.18,Low Impact
21-03-2021,Himachal Pradesh,Finance,87340.27,54438.99,37.67,8.57,18.9843976,1,0.1,797.03,6,92.53,5,19.11,0.87,7.93,254.93,48.49,High Impact
20-04-2021,Madhya Pradesh,Construction,93279.71,77134.05,17.31,3.95,12.12694586,1,0.4,797.03,10,63.94,5,50.83,0.86,4.16,281.75,59.2,High Impact
20-05-2021,Bihar,Mining,56948.19,35645.97,37.41,9.84,18.2842317,1,0.98,797.03,2,65.96,4,20.37,2.99,3.55,347.96,42.03,Low Impact
19-06-2021,Haryana,Transport,69968.43,51175.9,26.86,9.75,12.0333745,1,0.81,797.03,3,91.2,4,76.32,0.21,4.98,249.4,81.35,Low Impact
19-07-2021,Tamil Nadu,Trade,92327.44,81371.41,11.87,4.15,14.4353026,1,0.16,797.03,4,89.87,3,24.14,1.99,5.33,242.24,67.03,High Impact
18-08-2021,Manipur,Finance,71016.62,53384.28,24.83,5.1,14.98275208,0,0.28,797.03,5,87.47,1,70.7,2.64,4.84,184.6,72.08,Low Impact
17-09-2021,Andhra Pradesh,Real Estate,16101.37,15280.42,5.1,3.7,8.290351441,1,0.33,797.03,9,36.37,2,57.85,2.08,3.81,136.46,30.79,High Impact
17-10-2021,Madhya Pradesh,Mining,58052.55,46190.72,20.43,4.9,13.9867672,1,0.65,797.03,6,71.23,4,98.62,1.22,4.51,473.15,97.26,High Impact
16-11-2021,Bihar,Transport,61064.79,43502.97,28.76,8.71,12.85854606,0,0.76,797.03,1,82.53,1,99.99,2.88,7.09,159.48,69.42,High Impact
16-12-2021,Odisha,Trade,42988.94,29105.19,32.3,5.65,8.053301611,1,0.75,797.03,3,84.31,3,86.95,2.7,5.32,32.65,27.75,Medium Impact
15-01-2022,Odisha,Trade,73907.98,53411.98,27.73,3.62,7.631365426,0,0.51,797.03,7,67.56,5,76,1.42,6.8,84.48,77.54,High Impact
14-02-2022,Assam,Transport,93502.33,68292.85,26.96,5.4,9.186288768,0,0.81,797.03,8,31.14,3,38.65,1.81,6.22,428.78,25.63,Low Impact
16-03-2022,Tamil Nadu,Mining,92631.28,57806.53,37.6,9.87,15.24747997,0,0.44,797.03,7,93.29,3,75.33,2.91,6.29,293.73,15.7,Medium Impact
15-04-2022,Gujarat,Real Estate,45633.1,33282.55,27.06,7.41,13.59449497,1,0.12,797.03,5,60.69,4,95.67,2.95,4.49,389.61,57.48,Low Impact
15-05-2022,Gujarat,Real Estate,12210.57,9310.36,23.75,5.91,12.99538891,0,0.56,797.03,10,55.58,2,2.34,1.46,6.13,404.58,59.82,Low Impact
14-06-2022,Madhya Pradesh,Manufacturing,98499.28,84015.77,14.7,4.17,10.93753876,0,0.95,797.03,8,55.67,4,53.79,2.57,3.14,411.79,27.01,Low Impact
14-07-2022,Kerala,Real Estate,84050.91,69750.09,17.01,9.9,14.60674606,1,0.79,797.03,9,57.57,5,21.8,1.05,5.59,275.76,41.35,High Impact
13-08-2022,Manipur,Transport,13341.61,11314.59,15.19,8.75,11.04170669,0,0.58,797.03,7,45.74,4,55.79,1.24,6.44,89.38,95.12,Low Impact
12-09-2022,Gujarat,Construction,92163.35,55567.8,39.71,4.97,13.02101622,1,0.65,797.03,9,51.28,5,46.64,0.66,4.09,74.97,35.65,Low Impact
12-10-2022,Manipur,Transport,87119.74,58908.94,32.38,3.49,9.447448298,1,0.93,797.03,1,94.05,4,57.58,0.79,4.54,287.42,24,Low Impact
11-11-2022,West Bengal,Transport,52364.97,43546.16,16.84,3.4,8.386721574,0,0.43,797.03,9,53.93,2,55.1,2.04,4.32,183.89,99.33,Medium Impact
01-01-2019,Tamil Nadu,Finance,59536.27,45806.98,23.06,3.84,14.50941043,1,0.33,797.03,3,64.24,1,96.01,1.63,3.42,279.47,37.21,High Impact
31-01-2019,Punjab,Agriculture,40501.27,24376.08,39.81,7.07,16.53743308,1,0.98,797.03,6,85.14,2,55.22,0.85,5.09,249.74,71.22,High Impact
02-03-2019,Punjab,Public Administration,6421.4,5660.93,11.84,9.5,20.07765548,0,0.86,797.03,8,64.28,4,84.62,1.33,8.87,301.5,30.84,Medium Impact
01-04-2019,Odisha,Construction,34184.53,29757.06,12.95,6.48,13.42982795,0,0.32,797.03,3,51.09,3,31.98,1.24,5.12,17.02,59.51,Low Impact
01-05-2019,Assam,Services,80482.49,63737.84,20.81,8.9,12.20931252,0,0.46,797.03,4,64.04,1,43.81,2.96,5.76,17.39,44.77,Medium Impact
31-05-2019,Haryana,Agriculture,1458.57,909.07,37.67,6.12,15.08221436,0,0.42,797.03,7,37.42,3,47.04,2.59,6.92,361.08,96.54,Medium Impact
30-06-2019,Punjab,Trade,34016.42,29535.79,13.17,7.96,12.0207378,1,0.15,797.03,7,38.45,2,27.87,1.29,6.89,97.37,48.95,High Impact
30-07-2019,Uttar Pradesh,Mining,40418.7,32508.75,19.57,8.12,14.53229669,0,0.96,797.03,4,75.12,1,37.98,2.76,8.7,326.45,62.58,High Impact
29-08-2019,West Bengal,Public Administration,54202.16,47355.67,12.63,4.22,6.870007889,0,0.4,797.03,9,89.63,4,59.85,1.16,8.15,273.74,95.03,Medium Impact
28-09-2019,Arunachal Pradesh,Public Administration,92065.71,79462.97,13.69,5.53,15.78308402,0,0.88,797.03,3,77.17,3,58.02,2.07,7.76,490.92,99.03,Low Impact
28-10-2019,Punjab,Finance,35288.25,31090.74,11.89,7.46,10.71940641,1,0.19,797.03,8,34.85,4,63.64,2.91,8.71,417.87,19.15,High Impact
27-11-2019,Kerala,Trade,35348.37,27617.78,21.87,3.49,14.52097507,1,0.55,797.03,8,56.19,5,35.18,1.29,4.38,207.15,85.09,Low Impact
27-12-2019,Goa,Services,74012.62,48042.6,35.09,5.53,16.17230602,1,0.02,797.03,4,30.17,1,31.58,2.1,6.7,308.59,44.39,High Impact
26-01-2020,Jharkhand,Construction,45769.58,38213.26,16.51,6.74,13.38582764,1,0.76,797.03,7,63.23,3,61.16,1.03,8.32,59.53,63.53,Low Impact
25-02-2020,Manipur,Transport,23235.88,18987.57,18.28,9.97,19.41368204,1,0.58,797.03,4,42.56,2,13.29,0.95,6.74,193.81,43.75,Low Impact
26-03-2020,Maharashtra,Construction,45791.51,39371.02,14.02,6.32,14.51445074,0,0.63,797.03,1,86.43,2,25.3,1.81,8.86,367.21,46.1,Low Impact
25-04-2020,Sikkim,Finance,14944.85,9855.51,34.05,8.71,18.74075642,1,0.05,797.03,1,36.78,2,4.21,2.94,3.6,311.71,24.3,Medium Impact
25-05-2020,Goa,Public Administration,18462.31,12337.28,33.18,6.02,12.33805101,1,0.21,797.03,1,30.09,2,7.26,1.47,5.64,242.75,61.55,High Impact
24-06-2020,Jharkhand,Construction,50338.41,45890.68,8.84,8.57,18.42808484,1,0.07,797.03,2,59.32,3,24.34,2.83,8.86,89.09,59.2,Low Impact
24-07-2020,Kerala,Real Estate,42473.62,36633.17,13.75,7.17,13.79456817,0,0.29,797.03,6,40.1,5,1.95,2.76,5.28,401.77,27.04,Low Impact
23-08-2020,Delhi,Mining,91569.74,84050.03,8.21,9.21,20.61965788,0,0.63,797.03,10,77.97,2,24.54,0.91,7.44,137.31,58.76,Medium Impact
22-09-2020,Maharashtra,Transport,36877,31918.9,13.44,5.88,12.74372101,1,0.57,797.03,5,89.8,2,65.5,1.33,3.18,410.42,97.58,Medium Impact
22-10-2020,Telangana,Trade,58478.25,47309.16,19.1,7.23,13.85619272,0,0.61,797.03,2,32.73,2,6.11,2,7.17,306.19,74.3,Low Impact
21-11-2020,Andhra Pradesh,Real Estate,63594.16,52716.15,17.11,7.41,17.26071862,1,0.55,797.03,8,55.71,5,43.67,1.65,8.61,186.99,53.29,Low Impact
21-12-2020,Goa,Real Estate,2296.35,2092.42,8.88,5.92,16.13577692,0,0.27,797.03,9,94.79,1,91.31,0.47,5.3,21.26,92.45,High Impact
20-01-2021,Kerala,Real Estate,66690.2,53524.38,19.74,4.01,11.55489114,0,0.24,797.03,7,77.62,2,79.13,2.98,3.13,116.98,61.78,High Impact
19-02-2021,Sikkim,Services,18625.56,15297.86,17.87,3.65,7.447978135,1,0.14,797.03,9,91.96,2,30.54,2.31,3.17,444.65,22.15,Medium Impact
21-03-2021,Arunachal Pradesh,Transport,96145.96,62953.19,34.52,3.12,9.79758231,0,0.85,797.03,4,40.67,2,92.48,1.43,8.35,409.17,59.28,Medium Impact
20-04-2021,Punjab,Services,15717.61,12037.68,23.41,9.11,20.79072503,1,0.62,797.03,7,44.39,1,32.96,1.93,7.34,287.85,26.29,High Impact
20-05-2021,Assam,Services,42047.79,35771.69,14.93,4.66,14.18986193,1,0.19,797.03,5,40.06,2,7.25,0.45,3.64,233.69,79.08,High Impact
19-06-2021,Meghalaya,Mining,9449.62,6565.88,30.52,4.48,14.59162604,1,0.18,797.03,5,49.65,1,99.41,1.59,3.33,323.92,97.05,High Impact
19-07-2021,Meghalaya,Real Estate,99690.55,66871.32,32.92,8.15,10.47825499,0,0.87,797.03,3,77.08,1,87,2.81,7.83,233.66,42.47,High Impact
18-08-2021,Assam,Services,50717.31,36001.14,29.02,5.24,11.91859463,0,0.74,797.03,9,40.72,4,46.59,2.71,7.86,322.51,49.14,Low Impact
17-09-2021,Nagaland,Mining,59943.12,41032.58,31.55,6.54,15.00621134,1,0.66,797.03,10,64.08,4,66.64,1.14,3.72,154.39,47.93,Low Impact
17-10-2021,Uttarakhand,Agriculture,7640.57,5159.06,32.48,4.14,14.44032684,1,0.41,797.03,5,47.5,2,67.12,1.69,4.81,419.41,35.68,Low Impact
16-11-2021,Madhya Pradesh,Mining,75246.09,56336.58,25.13,9.72,12.21273654,0,0.26,797.03,6,83.9,3,19.45,2.15,7.68,351.26,81.48,Medium Impact
16-12-2021,Delhi,Agriculture,21780.65,19989.05,8.23,8.96,19.48438886,1,0.98,797.03,3,30.43,4,20,1.15,6.15,165.66,65.6,High Impact
15-01-2022,Madhya Pradesh,Manufacturing,89907.37,69900.36,22.25,9.05,16.53400937,0,0.8,797.03,10,44.5,4,46.96,0.38,8.74,415.5,15.76,Low Impact
14-02-2022,Bihar,Agriculture,21308.82,14186.82,33.42,5.85,9.823139706,0,0.3,797.03,7,69.34,3,91.16,1.62,5.89,244.18,85.49,High Impact
16-03-2022,Punjab,Agriculture,19878.08,12462.37,37.31,8.34,13.51255216,0,0.85,797.03,9,36.29,5,1,1.88,7.06,88.14,26.84,High Impact
15-04-2022,Delhi,Finance,4618.42,3896.35,15.63,4.01,8.829295518,1,0.76,797.03,9,60.31,2,78.25,0.22,6.06,39.78,98.12,Medium Impact
15-05-2022,Maharashtra,Services,47734.63,35036.24,26.6,3.06,10.36859034,1,0.3,797.03,10,58.35,5,5.75,0.47,8.66,350.1,43.9,Low Impact
14-06-2022,Kerala,Construction,56919.27,50523.87,11.24,3.14,5.656856799,0,0.43,797.03,10,85.41,5,47.82,0.78,5.39,432.7,65.48,Low Impact
14-07-2022,Odisha,Manufacturing,7505.16,6235.5,16.92,7.11,10.69536158,1,0.19,797.03,5,70.65,1,63.79,1.17,4.38,403.91,17,High Impact
13-08-2022,Tripura,Services,77777.23,68341.65,12.13,6.19,16.31693043,1,0.11,797.03,7,71.58,1,68.68,1.71,4.96,328.17,41.02,Low Impact
12-09-2022,Tripura,Agriculture,45875.59,31891.84,30.48,6.63,9.956039907,0,0.72,797.03,3,91.87,2,5.85,1.02,8.12,71.55,82.21,Low Impact
12-10-2022,Nagaland,Construction,52914.64,44571.36,15.77,3.05,7.383962695,0,0.27,797.03,6,93.85,3,41.86,0.97,5.99,47.93,52.95,High Impact
11-11-2022,Kerala,Mining,44635.51,30906.6,30.76,5.96,12.49370606,1,0.82,797.03,8,72.47,1,58.38,2.63,5.13,173.17,91.41,High Impact
01-01-2019,Meghalaya,Real Estate,40675.54,37774.32,7.13,8.03,15.20120888,0,1,797.03,8,63.93,4,6.6,0.61,6.27,427.6,61.76,Medium Impact
31-01-2019,Rajasthan,Transport,56404.39,46405.64,17.73,6.1,15.7361048,1,0.08,797.03,2,69.51,2,13.51,1.59,3.8,480.91,93.57,Low Impact
02-03-2019,Arunachal Pradesh,Agriculture,16368.78,11680.42,28.64,8.13,14.60332427,0,0.47,797.03,6,54.86,5,66.36,2.87,3.03,121.44,98.43,High Impact
01-04-2019,Haryana,Public Administration,19010.88,13199.81,30.57,4.63,14.52864621,0,0.8,797.03,7,94.18,2,52.16,1.95,4.68,381.29,50.85,Low Impact
01-05-2019,Gujarat,Public Administration,86316.78,57558.13,33.32,8.69,16.87346307,1,0.79,797.03,7,75.83,1,16.18,2.21,6.63,287.36,60.86,Low Impact
31-05-2019,Uttarakhand,Real Estate,94665.43,79814.73,15.69,7.12,10.25099739,1,0.76,797.03,3,48.92,3,53.52,1.41,7.27,16.87,85.14,High Impact
30-06-2019,Assam,Real Estate,37957.62,25680.25,32.34,4.48,8.043314384,1,0.35,797.03,9,33.75,5,91.27,0.26,7.96,271.92,29.94,Low Impact
30-07-2019,Maharashtra,Agriculture,27803.72,22475.31,19.16,4.66,11.03033725,1,0.45,797.03,2,32.91,3,1.56,2.01,8.56,403.16,87.55,Low Impact
29-08-2019,Kerala,Agriculture,64755.95,44851.41,30.74,7.4,13.36889393,1,0.59,797.03,3,43.32,2,64.26,1.97,5.47,138.79,63.27,Medium Impact
28-09-2019,Jharkhand,Mining,41464.68,34485.72,16.83,8.81,18.2454427,0,0.97,797.03,2,45.14,3,7.37,0.51,7.44,448.78,75.3,Low Impact
28-10-2019,Jharkhand,Mining,3513.25,3110.03,11.48,5.91,13.7173714,0,0.33,797.03,9,56.98,3,0.64,1.49,3.45,118.89,17.19,Medium Impact
27-11-2019,Tripura,Finance,16459.11,14357.43,12.77,4.81,10.69133081,1,0.92,797.03,4,43.96,2,15.07,2.76,3.35,39.16,78.96,Medium Impact
27-12-2019,Maharashtra,Agriculture,71881.25,62270.58,13.37,9.07,12.77760283,0,0.27,797.03,2,71.01,5,42.29,0.77,3.75,80.81,37.97,High Impact
26-01-2020,Tamil Nadu,Agriculture,66233.47,44091.81,33.43,7.68,11.94837102,1,0.99,797.03,3,43.73,3,80.23,1.49,5.69,418.66,82.47,Low Impact
25-02-2020,Himachal Pradesh,Mining,3682.5,2323.42,36.91,6.14,13.89501018,0,0.67,797.03,4,42.21,3,28.18,1.49,4.27,209.24,55.82,Low Impact
26-03-2020,Punjab,Trade,22975.24,19405.62,15.54,6.42,12.65438805,0,0.46,797.03,10,60.63,2,62.57,2.47,4.72,398.68,34.72,Medium Impact
25-04-2020,Gujarat,Mining,23876.4,17404.02,27.11,4.43,11.57927509,1,0.61,797.03,6,87.76,4,41.12,2.51,6.89,266.09,95.75,High Impact
25-05-2020,Sikkim,Trade,67517.38,50727.24,24.87,7.39,11.09677435,1,0.27,797.03,5,60.44,3,23.43,2.33,5.15,240.8,78.86,Medium Impact
24-06-2020,Haryana,Agriculture,2951.34,1802.98,38.91,5.51,14.13906252,1,0.27,797.03,3,56.9,1,51.42,1.22,6.34,403.65,98.71,Medium Impact
24-07-2020,Rajasthan,Mining,11306.75,7811.29,30.91,9.97,20.49538741,0,0.11,797.03,10,67.58,5,79.75,0.4,5.47,212.32,42.8,Medium Impact
23-08-2020,Uttar Pradesh,Finance,80191.69,49060.21,38.82,6.36,10.93939507,1,0.11,797.03,8,46.72,3,83.25,1.18,4.01,401.21,68.43,Low Impact
22-09-2020,Bihar,Services,18675.92,16952.41,9.23,6.4,13.31514226,1,0.35,797.03,8,52.97,2,84.65,2.1,3.44,51.23,65.04,Low Impact
22-10-2020,Kerala,Manufacturing,65621.86,44963.37,31.48,6.96,18.71527329,1,0.76,797.03,7,43.9,1,33.86,2.17,4.42,318.52,71.88,Low Impact
21-11-2020,Odisha,Manufacturing,24580.1,19542.85,20.49,9.42,14.75241741,1,0.61,797.03,3,67.17,2,79.35,2.9,3.35,351.59,13.45,Low Impact
21-12-2020,West Bengal,Mining,10844.7,6654.77,38.64,8.61,16.56046345,1,0.1,797.03,1,75.33,3,21.22,1.47,6.71,449.65,36.25,High Impact
20-01-2021,Haryana,Services,25074.05,20896.63,16.66,6.16,9.061957002,1,0.85,797.03,5,73.79,1,73.84,1.97,7.77,112.94,91.84,Medium Impact
19-02-2021,Odisha,Construction,72504.43,51699.98,28.69,8.03,16.09015002,0,0.6,797.03,1,46.56,5,94.84,1.71,5.04,302.51,48.14,High Impact
21-03-2021,Odisha,Construction,85713.95,78365.84,8.57,7.1,9.996317733,0,0.96,797.03,6,80.68,5,1.37,0.62,5.32,217.2,96.46,Medium Impact
20-04-2021,Goa,Public Administration,83191.77,75774.51,8.92,6.45,18.04235435,0,0.67,797.03,7,46.64,5,44.04,1.49,7.9,192,29.22,Medium Impact
20-05-2021,Kerala,Mining,40321.17,28783.34,28.61,4.35,13.50662652,0,0.18,797.03,5,39.77,4,64.78,1.73,4.34,54.25,99.77,High Impact
19-06-2021,Bihar,Trade,67140.43,61456.07,8.47,6.25,16.13159788,1,0.47,797.03,4,52.74,2,70.18,2.86,3.71,67.98,72.78,High Impact
19-07-2021,Goa,Transport,21293.45,20200.14,5.13,4.72,13.76104361,1,0.65,797.03,2,68.85,3,17.61,1.23,6.01,418.66,79.88,Medium Impact
18-08-2021,Arunachal Pradesh,Trade,30021.63,26686.09,11.11,9.4,17.29729036,0,0.03,797.03,5,39.23,1,97.22,2.94,6.88,375.13,45.72,Low Impact
17-09-2021,Punjab,Finance,89737.25,80378.1,10.43,5.35,11.84912781,0,0.01,797.03,9,72.13,2,61.53,1.72,6.6,191.79,91.63,Low Impact
17-10-2021,Bihar,Manufacturing,2287.19,1571.65,31.28,9.67,20.2537338,0,0.13,797.03,4,86.1,3,16.43,0.88,7.28,414.41,59.09,Medium Impact
16-11-2021,Arunachal Pradesh,Transport,9465.34,7589.74,19.82,6.73,18.29835668,1,0.25,797.03,2,49.05,4,2.05,0.74,3.34,41.3,71.28,Medium Impact
16-12-2021,Tamil Nadu,Finance,21580.74,13456.45,37.65,7.42,14.41036173,1,0.43,797.03,6,59.26,3,78.33,0.6,5.57,312.76,18.53,High Impact
15-01-2022,Delhi,Real Estate,3626.69,2296.5,36.68,6.8,18.11535049,1,0.49,797.03,8,44.84,2,7.97,1.47,4.43,434.22,66.85,High Impact
14-02-2022,Maharashtra,Public Administration,18962.11,18006.66,5.04,3.91,11.7433291,0,0.14,797.03,2,53.48,3,14.11,0.26,7.55,419.59,89.12,Low Impact
16-03-2022,Meghalaya,Construction,58721.11,41945.88,28.57,5.63,13.01384187,0,0.67,797.03,9,31.43,1,57.48,1.45,8.24,187.02,26.05,Low Impact
15-04-2022,Assam,Construction,42721.03,36819.73,13.81,3.69,10.23482733,0,0.6,797.03,7,92,4,60.35,2.97,4.69,372.87,76.4,High Impact
15-05-2022,Uttar Pradesh,Trade,89374.5,78858.05,11.77,7.36,11.45287762,0,0.29,797.03,2,57.03,1,68.69,2.08,3.57,214.31,12.29,Low Impact
14-06-2022,Telangana,Manufacturing,81926.91,73759.46,9.97,6.13,8.167196608,0,0.01,797.03,5,81.28,4,39.35,2.33,4.52,420.23,93.36,Low Impact
14-07-2022,Madhya Pradesh,Agriculture,34839.92,33069,5.08,8.45,12.86506227,1,0.08,797.03,5,39.27,4,77.39,0.53,3.62,265.85,98.46,High Impact
13-08-2022,Himachal Pradesh,Manufacturing,26682.92,18265.09,31.55,4.54,11.63723172,1,0.39,797.03,7,82.8,3,97.44,1.52,4.93,382.66,41.88,Low Impact
12-09-2022,Tamil Nadu,Finance,38589.55,23698.72,38.59,4.15,9.949599523,1,0.15,797.03,5,85.91,1,27.11,1,6.23,40.21,19.64,High Impact
12-10-2022,Goa,Finance,59439.2,44217.83,25.61,5.84,12.32485228,1,0.38,797.03,6,76.51,4,70.3,2.7,8.84,295.42,69.27,Medium Impact
11-11-2022,Himachal Pradesh,Finance,27538.3,17776.75,35.45,9.49,21.2964822,1,0.63,797.03,9,88.71,4,92.85,0.71,5.4,275.59,12.69,Low Impact
01-01-2019,Uttar Pradesh,Mining,62790.74,38167.29,39.22,7.97,13.47272371,0,0.55,797.03,3,40.87,3,68.63,1.48,4.32,305.38,53.42,High Impact
31-01-2019,Goa,Real Estate,41531.75,30158.25,27.39,5.93,12.45182939,1,0.23,797.03,3,60.97,2,68.11,1.85,4,348.13,34.46,Low Impact
02-03-2019,Maharashtra,Agriculture,55652.67,48657.6,12.57,6.62,9.955155514,0,0.34,797.03,8,70.31,2,22.38,1.64,4.04,459.14,52.6,Medium Impact
01-04-2019,Madhya Pradesh,Agriculture,44176.53,35260.08,20.18,3.59,6.069577324,1,0.61,797.03,10,68.75,5,53.51,2.52,4.16,393.06,11.64,Medium Impact
01-05-2019,West Bengal,Services,30152.11,21392.09,29.05,9.89,19.64409515,0,0.86,797.03,6,85.97,5,56.25,0.85,7.57,110.6,14.65,Medium Impact
31-05-2019,Arunachal Pradesh,Manufacturing,94896.88,78671.38,17.1,7.66,15.36683175,0,0.75,797.03,10,44.02,4,70.01,1.26,3.37,413.12,11.44,High Impact
30-06-2019,Maharashtra,Real Estate,76596.97,52178.34,31.88,5,14.60704806,0,0.55,797.03,3,41.42,2,99.68,2.42,8.98,61.92,65.72,High Impact
30-07-2019,Uttarakhand,Finance,14871.2,8997.57,39.5,7.1,10.59862799,0,0.36,797.03,2,46.47,4,3.36,1.68,6.14,311.48,60.41,Medium Impact
29-08-2019,Gujarat,Transport,86978.33,75455.76,13.25,3.77,11.48828771,0,0.37,797.03,2,87.95,1,6.52,1.33,6.27,441.49,30.98,Low Impact
28-09-2019,Madhya Pradesh,Public Administration,49255.69,40306.43,18.17,9.76,14.29642474,0,0.88,797.03,2,91.17,2,7.8,0.28,5.15,51.46,68.2,Low Impact
28-10-2019,Gujarat,Manufacturing,89560.67,77631.72,13.32,4.22,8.500618169,1,0.04,797.03,5,67.03,2,74.3,2.31,7.14,425,89.58,Medium Impact
27-11-2019,Delhi,Mining,80185.67,49204.2,38.64,7.54,9.655260141,0,0.99,797.03,5,62.59,2,13.64,2.92,5.83,399.51,34.96,Medium Impact
27-12-2019,Tripura,Agriculture,43096.14,38484.5,10.7,4.72,8.023407236,0,0.66,797.03,1,69.35,5,62.25,1.94,4.97,252.38,84.88,Low Impact
26-01-2020,Karnataka,Construction,3224.46,2633.85,18.32,8.02,13.11268111,1,0.68,797.03,2,70.06,3,32.47,2.6,4.59,155.14,69.63,Medium Impact
25-02-2020,Jharkhand,Construction,27599.06,22001.65,20.28,8.44,11.60878761,0,0.04,797.03,2,41.07,3,45.73,1.65,8.55,203.31,13.04,Low Impact
26-03-2020,West Bengal,Public Administration,54621.79,44714.21,18.14,7.71,19.5685844,1,0.61,797.03,4,74.62,5,21.57,0.85,4.75,484.36,43.76,Medium Impact
25-04-2020,Haryana,Real Estate,63714.34,57505.48,9.74,7.3,12.38632649,1,0.48,797.03,7,59.4,5,86.61,0.24,5.62,101.65,55.7,Low Impact
25-05-2020,Manipur,Trade,26530.88,21368.71,19.46,9.25,12.55323947,0,0.11,797.03,3,63.63,5,58.62,2.03,5.1,290.22,75.85,Medium Impact
24-06-2020,Bihar,Agriculture,14796.25,11886.31,19.67,3.55,7.540823128,0,0.28,797.03,5,31.97,3,94.46,1.58,3.52,42.54,35.84,Low Impact
24-07-2020,Goa,Manufacturing,83658.09,79202.27,5.33,5.32,13.19703228,1,0.89,797.03,9,79.7,4,57.46,2.39,4.12,109.73,98.45,Medium Impact
23-08-2020,Telangana,Trade,98455.82,85150.06,13.51,4.74,7.380435239,0,0.55,797.03,5,84.3,5,12.39,2.15,4.14,381.89,71.61,High Impact
22-09-2020,Rajasthan,Mining,53043.33,40037.26,24.52,9.92,20.5443413,1,0.41,797.03,9,70.26,4,17.09,2.97,7.16,152,43.55,Medium Impact
22-10-2020,Uttarakhand,Public Administration,17996.25,15253.42,15.24,5.73,17.34499679,0,0.07,797.03,1,78.67,4,98.91,1.63,5.44,492.9,18.73,Low Impact
21-11-2020,Uttarakhand,Agriculture,27958.43,20583.85,26.38,8.13,12.59747421,1,0.71,797.03,9,63.98,1,72.56,1.4,7.69,250.91,26.32,Low Impact
21-12-2020,Meghalaya,Services,2820.68,1918.36,31.99,7.79,14.29095269,0,0.7,797.03,5,70.19,3,4.93,1,7.25,258.75,53.88,Medium Impact
20-01-2021,Manipur,Transport,91515.58,74026.78,19.11,4.48,6.70134451,0,0.61,797.03,8,55.65,4,70.38,1.54,4.15,19.12,54.52,High Impact
19-02-2021,Karnataka,Agriculture,12657.36,11706.33,7.51,4.67,13.07710225,1,0.51,797.03,5,81.47,3,41.22,2.64,6.38,478.31,79.09,Medium Impact
21-03-2021,Goa,Construction,58075.13,53731.04,7.48,4.97,11.10926058,1,0.43,797.03,6,60.44,3,30.72,0.32,7.46,87.94,75.36,Low Impact
20-04-2021,Arunachal Pradesh,Public Administration,28131.47,20245.29,28.03,5.88,10.58058466,1,0.59,797.03,8,74.21,1,15.41,2.94,6.8,269.63,28.11,Low Impact
20-05-2021,Rajasthan,Services,55863.62,43835.46,21.53,4.64,8.708371106,1,0.23,797.03,2,70.39,3,83.99,2.98,6.6,198.44,63.55,Medium Impact
19-06-2021,Andhra Pradesh,Finance,65490.62,44145.43,32.59,3.14,11.68023078,0,0.94,797.03,3,75.65,4,6.38,1.87,7.44,208.38,11.86,Medium Impact
19-07-2021,Karnataka,Manufacturing,83144.44,78860.08,5.15,9.16,15.32217031,1,0.59,797.03,9,81.04,2,28.98,1.13,3.34,322.01,45.87,Medium Impact
18-08-2021,Jharkhand,Trade,21435.71,20222.26,5.66,9.76,13.55659289,1,0.31,797.03,5,63.33,4,30.64,0.82,7.39,331.38,78.77,Low Impact
