Country,Year-Month,New_Confirmed,New_Deaths,New_Recovered,Total_Confirmed(new+previous)
Switzerland,01-04-2022,71117,83,0,3568616
Syria,01-01-2020,0,0,0,0
Syria,01-02-2020,0,0,0,0
Syria,01-03-2020,10,2,0,10
Syria,01-04-2020,33,1,21,43
Syria,01-05-2020,79,2,25,122
Syria,01-06-2020,157,4,59,279
Syria,01-07-2020,478,34,132,757
Syria,01-08-2020,2008,69,392,2765
Syria,01-09-2020,1435,88,474,4200
Syria,01-10-2020,1528,88,873,5728
Syria,01-11-2020,2159,129,1584,7887
Syria,01-12-2020,3547,294,1790,11434
Syria,01-01-2021,2614,210,2212,14048
Syria,01-02-2021,1540,106,2239,15588
Syria,01-03-2021,3321,238,2930,18909
Syria,01-04-2021,3824,327,4090,22733
Syria,01-05-2021,1762,178,4783,24495
Syria,01-06-2021,1020,106,221,25515
Syria,01-07-2021,448,38,162,25963
Syria,01-08-2021,1952,99,32,27915
Syria,01-09-2021,6290,234,0,34205
Syria,01-10-2021,8941,311,0,43146
Syria,01-11-2021,5024,191,0,48170
Syria,01-12-2021,2108,148,0,50278
Syria,01-01-2022,1124,92,0,51402
Syria,01-02-2022,3173,86,0,54575
Syria,01-03-2022,1120,66,0,55695
Syria,01-04-2022,74,8,0,55769
Taiwan*,01-01-2020,10,0,0,10
Taiwan*,01-02-2020,29,1,9,39
Taiwan*,01-03-2020,283,4,30,322
Taiwan*,01-04-2020,107,1,283,429
Taiwan*,01-05-2020,13,1,101,442
Taiwan*,01-06-2020,5,0,14,447
Taiwan*,01-07-2020,20,0,3,467
Taiwan*,01-08-2020,24,0,22,488
Taiwan*,01-09-2020,26,0,21,514
Taiwan*,01-10-2020,41,0,32,555
Taiwan*,01-11-2020,120,0,50,675
Taiwan*,01-12-2020,124,0,106,799
Taiwan*,01-01-2021,112,1,159,911
Taiwan*,01-02-2021,44,1,89,955
Taiwan*,01-03-2021,75,1,62,1030
Taiwan*,01-04-2021,98,2,72,1128
Taiwan*,01-05-2021,7383,112,80,8511
Taiwan*,01-06-2021,6293,524,9329,14804
Taiwan*,01-07-2021,870,139,2660,15674
Taiwan*,01-08-2021,321,48,101,15995
Taiwan*,01-09-2021,228,7,0,16223
Taiwan*,01-10-2021,189,5,0,16412
Taiwan*,01-11-2021,189,1,0,16601
Taiwan*,01-12-2021,428,2,0,17029
Taiwan*,01-01-2022,1761,1,0,18790
Taiwan*,01-02-2022,1699,2,0,20489
Taiwan*,01-03-2022,2905,0,0,23394
Taiwan*,01-04-2022,9811,1,0,33205
Tajikistan,01-01-2020,0,0,0,0
Tajikistan,01-02-2020,0,0,0,0
Tajikistan,01-03-2020,0,0,0,0
Tajikistan,01-04-2020,0,0,0,0
Tajikistan,01-05-2020,3807,47,2175,3807
Tajikistan,01-06-2020,2093,5,2502,5900
Tajikistan,01-07-2020,1466,8,1687,7366
Tajikistan,01-08-2020,1184,8,1183,8550
Tajikistan,01-09-2020,1176,7,1196,9726
Tajikistan,01-10-2020,1251,7,1661,10977
Tajikistan,01-11-2020,1178,4,1366,12155
Tajikistan,01-12-2020,1510,4,1252,13665
Tajikistan,01-01-2021,49,1,367,13714
Tajikistan,01-02-2021,0,0,0,13714
Tajikistan,01-03-2021,0,0,0,13714
Tajikistan,01-04-2021,0,0,0,13714
Tajikistan,01-05-2021,0,0,0,13714
Tajikistan,01-06-2021,191,0,84,13905
Tajikistan,01-07-2021,1577,31,1254,15482
Tajikistan,01-08-2021,1770,3,311,17252
Tajikistan,01-09-2021,232,0,0,17484
Tajikistan,01-10-2021,2,0,0,17486
Tajikistan,01-11-2021,7,0,0,17493
Tajikistan,01-12-2021,0,0,0,17493
Tajikistan,01-01-2022,213,0,0,17706
Tajikistan,01-02-2022,80,0,0,17786
Tajikistan,01-03-2022,0,0,0,17786
Tajikistan,01-04-2022,0,0,0,17786
Tanzania,01-01-2020,0,0,0,0
Tanzania,01-02-2020,0,0,0,0
Tanzania,01-03-2020,19,1,1,19
Tanzania,01-04-2020,461,15,166,480
Tanzania,01-05-2020,29,5,16,509
Tanzania,01-06-2020,0,0,0,509
Tanzania,01-07-2020,0,0,0,509
Tanzania,01-08-2020,0,0,0,509
Tanzania,01-09-2020,0,0,0,509
Tanzania,01-10-2020,0,0,0,509
Tanzania,01-11-2020,0,0,0,509
Tanzania,01-12-2020,0,0,0,509
Tanzania,01-01-2021,0,0,0,509
Tanzania,01-02-2021,0,0,0,509
Tanzania,01-03-2021,0,0,0,509
Tanzania,01-04-2021,0,0,0,509
Tanzania,01-05-2021,0,0,0,509
Tanzania,01-06-2021,0,0,0,509
Tanzania,01-07-2021,508,0,0,1017
Tanzania,01-08-2021,350,29,0,1367
Tanzania,01-09-2021,24479,0,0,25846
Tanzania,01-10-2021,308,675,0,26154
Tanzania,01-11-2021,116,5,0,26270
Tanzania,01-12-2021,3036,7,0,29306
Tanzania,01-01-2022,3924,52,0,33230
Tanzania,01-02-2022,390,9,0,33620
Tanzania,01-03-2022,195,2,0,33815
Tanzania,01-04-2022,36,3,0,33851
Thailand,01-01-2020,19,0,8,19
Thailand,01-02-2020,23,0,20,42
Thailand,01-03-2020,1609,10,315,1651
Thailand,01-04-2020,1303,44,2345,2954
Thailand,01-05-2020,127,3,276,3081
Thailand,01-06-2020,90,1,93,3171
Thailand,01-07-2020,157,0,69,3310
Thailand,01-08-2020,102,0,127,3412
Thailand,01-09-2020,152,1,127,3564
Thailand,01-10-2020,216,0,216,3780
Thailand,01-11-2020,218,1,236,3998
Thailand,01-12-2020,2886,1,462,6884
Thailand,01-01-2021,11898,17,8241,18782
Thailand,01-02-2021,7169,6,12810,25951
Thailand,01-03-2021,2912,12,1549,28863
Thailand,01-04-2021,36290,109,0,65153
Thailand,01-05-2021,94639,828,0,159792
Thailand,01-06-2021,99509,992,0,259301
Thailand,01-07-2021,337986,2834,0,597287
Thailand,01-08-2021,607442,6732,0,1204729
Thailand,01-09-2021,398746,5138,0,1603475
Thailand,01-10-2021,308549,2478,0,1912024
Thailand,01-11-2021,203848,1566,0,2115872
Thailand,01-12-2021,107563,927,0,2223435
Thailand,01-01-2022,224529,487,0,2447964
Thailand,01-02-2022,443963,748,0,2891927
Thailand,01-03-2022,764799,2289,0,3656726
Thailand,01-04-2022,373233,1660,0,4029959
Timor-Leste,01-01-2020,0,0,0,0
Timor-Leste,01-02-2020,0,0,0,0
Timor-Leste,01-03-2020,1,0,0,1
Timor-Leste,01-04-2020,23,0,16,24
Timor-Leste,01-05-2020,0,0,8,24
Timor-Leste,01-06-2020,0,0,0,24
Timor-Leste,01-07-2020,0,0,0,24
Timor-Leste,01-08-2020,3,0,1,27
Timor-Leste,01-09-2020,1,0,3,28
Timor-Leste,01-10-2020,2,0,1,30
Timor-Leste,01-11-2020,0,0,1,30
Timor-Leste,01-12-2020,14,0,6,44
Timor-Leste,01-01-2021,26,0,23,70
Timor-Leste,01-02-2021,43,0,35,113
Timor-Leste,01-03-2021,491,0,99,604
Timor-Leste,01-04-2021,1672,3,1020,2276
Timor-Leste,01-05-2021,4718,13,3169,6994
Timor-Leste,01-06-2021,2228,7,4008,9222
Timor-Leste,01-07-2021,1676,3,1529,10898
Timor-Leste,01-08-2021,5784,41,136,16682
Timor-Leste,01-09-2021,2816,50,0,19498
Timor-Leste,01-10-2021,292,5,0,19790
Timor-Leste,01-11-2021,33,0,0,19823
Timor-Leste,01-12-2021,14,0,0,19837
Timor-Leste,01-01-2022,109,0,0,19946
Timor-Leste,01-02-2022,2747,6,0,22693
Timor-Leste,01-03-2022,142,2,0,22830
Timor-Leste,01-04-2022,23,0,0,22853
Togo,01-01-2020,0,0,0,0
Togo,01-02-2020,0,0,0,0
Togo,01-03-2020,34,1,10,34
Togo,01-04-2020,82,8,55,116
Togo,01-05-2020,326,4,146,442
Togo,01-06-2020,208,1,191,650
Togo,01-07-2020,291,5,239,941
Togo,01-08-2020,459,9,364,1400
Togo,01-09-2020,384,20,343,1784
Togo,01-10-2020,547,9,312,2331
Togo,01-11-2020,643,7,818,2974
Togo,01-12-2020,659,4,915,3633
Togo,01-01-2021,1441,9,875,5074
Togo,01-02-2021,1827,7,1392,6901
Togo,01-03-2021,3348,25,2155,10249
Togo,01-04-2021,2718,14,3325,12967
Togo,01-05-2021,499,2,1728,13466
Togo,01-06-2021,451,4,645,13917
Togo,01-07-2021,1881,23,937,15798
Togo,01-08-2021,5463,33,204,21261
Togo,01-09-2021,4168,44,0,25429
Togo,01-10-2021,650,13,0,26079
Togo,01-11-2021,186,1,0,26265
Togo,01-12-2021,3898,5,0,30163
Togo,01-01-2022,6328,20,0,36491
Togo,01-02-2022,307,4,0,36798
Togo,01-03-2022,141,0,0,36939
Togo,01-04-2022,23,1,0,36962
Tonga,01-01-2020,0,0,0,0
Tonga,01-02-2020,0,0,0,0
Tonga,01-03-2020,0,0,0,0
Tonga,01-04-2020,0,0,0,0
Tonga,01-05-2020,0,0,0,0
Tonga,01-06-2020,0,0,0,0
Tonga,01-07-2020,0,0,0,0
Tonga,01-08-2020,0,0,0,0
Tonga,01-09-2020,0,0,0,0
Tonga,01-10-2020,0,0,0,0
Tonga,01-11-2020,0,0,0,0
Tonga,01-12-2020,0,0,0,0
Tonga,01-01-2021,0,0,0,0
Tonga,01-02-2021,0,0,0,0
Tonga,01-03-2021,0,0,0,0
Tonga,01-04-2021,0,0,0,0
Tonga,01-05-2021,0,0,0,0
Tonga,01-06-2021,0,0,0,0
Tonga,01-07-2021,0,0,0,0
Tonga,01-08-2021,0,0,0,0
Tonga,01-09-2021,0,0,0,0
Tonga,01-10-2021,1,0,0,1
Tonga,01-11-2021,0,0,0,1
Tonga,01-12-2021,0,0,0,1
Tonga,01-01-2022,0,0,0,1
Tonga,01-02-2022,354,1,0,355
Tonga,01-03-2022,6068,6,0,6423
Tonga,01-04-2022,2499,5,0,8922
Trinidad and Tobago,01-01-2020,0,0,0,0
Trinidad and Tobago,01-02-2020,0,0,0,0
Trinidad and Tobago,01-03-2020,87,3,2,87
Trinidad and Tobago,01-04-2020,29,5,71,116
Trinidad and Tobago,01-05-2020,1,0,36,117
Trinidad and Tobago,01-06-2020,13,0,5,130
Trinidad and Tobago,01-07-2020,39,0,19,169
Trinidad and Tobago,01-08-2020,1590,14,766,1759
Trinidad and Tobago,01-09-2020,2772,54,1884,4531
Trinidad and Tobago,01-10-2020,1161,32,2050,5692
Trinidad and Tobago,01-11-2020,977,12,1161,6669
Trinidad and Tobago,01-12-2020,481,7,879,7150
Trinidad and Tobago,01-01-2021,414,7,518,7564
Trinidad and Tobago,01-02-2021,149,5,298,7713
Trinidad and Tobago,01-03-2021,313,3,149,8026
Trinidad and Tobago,01-04-2021,2798,27,866,10824
Trinidad and Tobago,01-05-2021,13085,326,5446,23909
Trinidad and Tobago,01-06-2021,8884,352,10894,32793
Trinidad and Tobago,01-07-2021,6018,223,6962,38811
Trinidad and Tobago,01-08-2021,6036,221,671,44847
Trinidad and Tobago,01-09-2021,5862,191,0,50709
Trinidad and Tobago,01-10-2021,6620,214,0,57329
Trinidad and Tobago,01-11-2021,14032,462,0,71361
Trinidad and Tobago,01-12-2021,20538,711,0,91899
Trinidad and Tobago,01-01-2022,19650,535,0,111549
Trinidad and Tobago,01-02-2022,16218,224,0,127767
Trinidad and Tobago,01-03-2022,10093,122,0,137860
Trinidad and Tobago,01-04-2022,4216,50,0,142076
Tunisia,01-01-2020,0,0,0,0
Tunisia,01-02-2020,0,0,0,0
Tunisia,01-03-2020,394,10,3,394
Tunisia,01-04-2020,600,31,302,994
Tunisia,01-05-2020,83,7,655,1077
Tunisia,01-06-2020,97,2,71,1174
Tunisia,01-07-2020,361,0,164,1535
Tunisia,01-08-2020,2268,27,378,3803
Tunisia,01-09-2020,14610,188,3459,18413
Tunisia,01-10-2020,41400,1052,0,59813
Tunisia,01-11-2020,36956,1943,65819,96769
Tunisia,01-12-2020,42371,1416,34513,139140
Tunisia,01-01-2021,69745,2078,52082,208885
Tunisia,01-02-2021,24392,1247,40560,233277
Tunisia,01-03-2021,20741,811,19287,254018
Tunisia,01-04-2021,55101,1910,42664,309119
Tunisia,01-05-2021,36355,1932,43510,345474
Tunisia,01-06-2021,74629,2305,50974,420103
Tunisia,01-07-2021,169462,4727,156255,589565
Tunisia,01-08-2021,74469,3765,19849,664034
Tunisia,01-09-2021,43156,1439,0,707190
Tunisia,01-10-2021,5557,351,0,712747
Tunisia,01-11-2021,4825,132,0,717572
Tunisia,01-12-2021,9134,196,0,726706
Tunisia,01-01-2022,183107,719,0,909813
Tunisia,01-02-2022,88417,1496,0,998230
Tunisia,01-03-2022,37654,539,0,1035884
Tunisia,01-04-2022,2784,186,0,1038668
Turkey,01-01-2020,0,0,0,0
Turkey,01-02-2020,0,0,0,0
Turkey,01-03-2020,13531,214,243,13531
Turkey,01-04-2020,106673,2960,48643,120204
Turkey,01-05-2020,43738,1366,79087,163942
Turkey,01-06-2020,35964,591,45138,199906
Turkey,01-07-2020,30967,560,41424,230873
Turkey,01-08-2020,39260,679,30391,270133
Turkey,01-09-2020,48530,1825,34823,318663
Turkey,01-10-2020,56704,2057,44222,375367
Turkey,01-11-2020,263480,3494,80756,638847
Turkey,01-12-2020,1569805,7135,1695923,2208652
Turkey,01-01-2021,268811,5112,261765,2477463
Turkey,01-02-2021,224125,2576,209819,2701588
Turkey,01-03-2021,615594,2968,441992,3317182
Turkey,01-04-2021,1503409,8594,1309671,4820591
Turkey,01-05-2021,428813,7396,790727,5249404
Turkey,01-06-2021,176248,2205,179661,5425652
Turkey,01-07-2021,301393,1600,160075,5727045
Turkey,01-08-2021,661286,5378,23825,6388331
Turkey,01-09-2021,765739,7344,0,7154070
Turkey,01-10-2021,878918,6557,0,8032988
Turkey,01-11-2021,762600,6231,0,8795588
Turkey,01-12-2021,686962,5519,0,9482550
Turkey,01-01-2022,2137332,5055,0,11619882
Turkey,01-02-2022,2469574,7029,0,14089456
Turkey,01-03-2022,771104,3588,0,14860560
Turkey,01-04-2022,131109,518,0,14991669
US,01-01-2020,8,0,0,8
US,01-02-2020,17,1,7,25
US,01-03-2020,192054,5358,7017,192079
US,01-04-2020,884438,60795,146923,1076517
US,01-05-2020,711719,41520,293257,1788236
US,01-06-2020,856852,19691,275873,2645088
US,01-07-2020,1898608,26463,717529,4543696
US,01-08-2020,1499206,28828,746665,6042902
US,01-09-2020,1197168,23216,655863,7240070
US,01-10-2020,1917461,24323,771790,9157531
US,01-11-2020,4470565,39035,1537028,13628096
US,01-12-2020,6563363,80624,1151763,20191459
US,01-01-2021,6146746,96256,0,26338205
US,01-02-2021,2409445,65319,0,28747650
US,01-03-2021,1815401,36605,0,30563051
US,01-04-2021,1888970,23803,0,32452021
US,01-05-2021,924319,18362,0,33376340
US,01-06-2021,400362,10508,0,33776702
US,01-07-2021,1324042,8750,0,35100744
US,01-08-2021,4282790,27949,0,39383534
US,01-09-2021,4143195,58722,0,43526729
US,01-10-2021,2509151,47769,0,46035880
US,01-11-2021,2548098,34366,0,48583978
US,01-12-2021,6251419,46051,0,54835397
US,01-01-2022,20261941,62358,0,75097338
US,01-02-2022,3955181,61345,0,79052519
US,01-03-2022,1054784,32768,0,80107303
US,01-04-2022,517817,7824,0,80625120
Uganda,01-01-2020,0,0,0,0
Uganda,01-02-2020,0,0,0,0
Uganda,01-03-2020,44,0,0,44
Uganda,01-04-2020,40,0,52,83
Uganda,01-05-2020,438,0,20,417
Uganda,01-06-2020,472,0,747,889
Uganda,01-07-2020,265,3,322,1154
Uganda,01-08-2020,1818,29,260,2972
Uganda,01-09-2020,5157,43,2972,8129
Uganda,01-10-2020,4366,36,3243,12495
Uganda,01-11-2020,7964,94,1486,20459
Uganda,01-12-2020,14757,46,2744,35216
Uganda,01-01-2021,4363,73,2446,39579
Uganda,01-02-2021,778,10,487,40357
Uganda,01-03-2021,510,1,25783,40867
Uganda,01-04-2021,999,7,973,41866
Uganda,01-05-2021,5281,20,1979,47147
Uganda,01-06-2021,32830,661,9560,79977
Uganda,01-07-2021,13950,1667,30154,93927
Uganda,01-08-2021,25988,322,3711,119915
Uganda,01-09-2021,3657,144,0,123572
Uganda,01-10-2021,2599,59,0,126171
Uganda,01-11-2021,1379,43,0,127550
Uganda,01-12-2021,13187,42,0,140737
Uganda,01-01-2022,21102,239,0,161839
Uganda,01-02-2022,1468,55,0,163307
Uganda,01-03-2022,598,8,0,163905
Uganda,01-04-2022,146,1,0,164051
Ukraine,01-01-2020,0,0,0,0
Ukraine,01-02-2020,0,0,0,0
Ukraine,01-03-2020,645,17,10,645
Ukraine,01-04-2020,9761,244,1228,10406
Ukraine,01-05-2020,13266,447,8300,23672
Ukraine,01-06-2020,21582,465,10254,45254
Ukraine,01-07-2020,26150,544,20153,71404
Ukraine,01-08-2020,52728,888,19217,124132
Ukraine,01-09-2020,90314,1616,36667,214446
Ukraine,01-10-2020,184884,3178,70073,399330
Ukraine,01-11-2020,353013,5332,194458,752343
Ukraine,01-12-2020,334654,6550,376251,1086997
Ukraine,01-01-2021,174549,4579,317566,1261546
Ukraine,01-02-2021,133982,3544,158618,1395528
Ukraine,01-03-2021,329501,7052,148149,1725029
Ukraine,01-04-2021,399041,11467,345023,2124070
Ukraine,01-05-2021,136829,6650,389239,2260899
Ukraine,01-06-2021,39202,2008,129572,2300101
Ukraine,01-07-2021,33308,975,30917,2333409
Ukraine,01-08-2021,51155,1448,2738,2384564
Ukraine,01-09-2021,148737,2976,0,2533301
Ukraine,01-10-2021,524807,12093,0,3058108
Ukraine,01-11-2021,548514,19195,0,3606622
Ukraine,01-12-2021,240604,10820,0,3847226
Ukraine,01-01-2022,407980,4792,0,4255206
Ukraine,01-02-2022,785312,5579,0,5040518
Ukraine,01-03-2022,0,0,0,5040518
Ukraine,01-04-2022,0,0,0,5040518
United Arab Emirates,01-01-2020,4,0,0,4
United Arab Emirates,01-02-2020,17,0,5,21
United Arab Emirates,01-03-2020,643,6,56,664
United Arab Emirates,01-04-2020,11817,99,2368,12481
United Arab Emirates,01-05-2020,22076,159,15503,34557
United Arab Emirates,01-06-2020,14110,51,19634,48667
United Arab Emirates,01-07-2020,11839,36,16343,60506
United Arab Emirates,01-08-2020,9725,33,7022,70231
United Arab Emirates,01-09-2020,23959,35,22793,94190
United Arab Emirates,01-10-2020,38439,76,45178,132629
United Arab Emirates,01-11-2020,36231,77,25997,168860
United Arab Emirates,01-12-2020,38962,97,29543,207822
United Arab Emirates,01-01-2021,95787,181,92516,303609
United Arab Emirates,01-02-2021,87915,371,104267,391524
United Arab Emirates,01-03-2021,69920,276,64130,461444
United Arab Emirates,01-04-2021,58792,90,55424,520236
United Arab Emirates,01-05-2021,50600,93,49746,570836
United Arab Emirates,01-06-2021,62071,131,60917,632907
United Arab Emirates,01-07-2021,47951,138,46756,680858
United Arab Emirates,01-08-2021,37512,92,5932,718370
United Arab Emirates,01-09-2021,17622,56,0,735992
United Arab Emirates,01-10-2021,3913,39,0,739905
United Arab Emirates,01-11-2021,2136,11,0,742041
United Arab Emirates,01-12-2021,19896,17,0,761937
United Arab Emirates,01-01-2022,83121,79,0,845058
United Arab Emirates,01-02-2022,34915,58,0,879973
United Arab Emirates,01-03-2022,11327,1,0,891300
United Arab Emirates,01-04-2022,3964,0,0,895264
United Kingdom,01-01-2020,2,0,0,2
United Kingdom,01-02-2020,59,0,8,61
United Kingdom,01-03-2020,38727,2457,172,38788
United Kingdom,01-04-2020,139977,24293,1002,178765
United Kingdom,01-05-2020,78770,10777,331,257535
United Kingdom,01-06-2020,27678,2952,192,285213
United Kingdom,01-07-2020,19576,795,69,304789
United Kingdom,01-08-2020,33287,315,243,338076
United Kingdom,01-09-2020,117771,644,693,455847
United Kingdom,01-10-2020,558941,4412,466,1014788
United Kingdom,01-11-2020,618891,11900,732,1633679
United Kingdom,01-12-2020,862508,15076,1909,2496187
United Kingdom,01-01-2021,1331944,32746,4174,3828131
United Kingdom,01-02-2021,360692,16716,1987,4188823
United Kingdom,01-03-2021,171156,3872,1430,4359979
United Kingdom,01-04-2021,77053,820,1610,4432245
United Kingdom,01-05-2021,73346,270,824,4503229
United Kingdom,01-06-2021,314016,359,229,4817245
United Kingdom,01-07-2021,1066166,1544,5192,5883411
United Kingdom,01-08-2021,937907,2911,3765,6821318
United Kingdom,01-09-2021,1022537,4186,0,7843855
United Kingdom,01-10-2021,1256678,4010,0,9100533
United Kingdom,01-11-2021,1184910,4358,0,10285443
United Kingdom,01-12-2021,2725410,3683,0,13010853
United Kingdom,01-01-2022,4420003,7184,0,17430856
United Kingdom,01-02-2022,1590220,5654,0,19021076
United Kingdom,01-03-2022,2288693,4043,0,21309769
United Kingdom,01-04-2022,607192,6037,0,21916961
Uruguay,01-01-2020,0,0,0,0
Uruguay,01-02-2020,0,0,0,0
Uruguay,01-03-2020,338,1,41,338
Uruguay,01-04-2020,326,16,376,643
Uruguay,01-05-2020,180,5,268,823
Uruguay,01-06-2020,113,5,140,936
Uruguay,01-07-2020,328,8,170,1264
Uruguay,01-08-2020,331,9,415,1595
Uruguay,01-09-2020,451,4,382,2046
Uruguay,01-10-2020,1078,10,769,3124
Uruguay,01-11-2020,2733,19,1797,5857
Uruguay,01-12-2020,13262,104,9111,19119
Uruguay,01-01-2021,22619,255,21215,41738
Uruguay,01-02-2021,16256,172,15356,57994
Uruguay,01-03-2021,47555,366,33341,105549
Uruguay,01-04-2021,92879,1642,84443,198428
Uruguay,01-05-2021,96075,1660,85750,294503
Uruguay,01-06-2021,74847,1317,94916,369350
Uruguay,01-07-2021,12167,371,24992,381517
Uruguay,01-08-2021,3417,68,722,384934
Uruguay,01-09-2021,3994,23,0,388928
Uruguay,01-10-2021,4971,23,0,393899
Uruguay,01-11-2021,5796,53,0,399695
Uruguay,01-12-2021,13688,39,0,413383
Uruguay,01-01-2022,255042,309,0,668425
Uruguay,01-02-2022,174037,506,0,842462
Uruguay,01-03-2022,45473,174,0,887935
Uruguay,01-04-2022,7657,34,0,895592
Uzbekistan,01-01-2020,0,0,0,0
Uzbekistan,01-02-2020,0,0,0,0
Uzbekistan,01-03-2020,172,2,7,172
Uzbekistan,01-04-2020,1867,7,1126,2039
Uzbekistan,01-05-2020,1584,6,1704,3623
Uzbekistan,01-06-2020,4880,11,2845,8503
Uzbekistan,01-07-2020,15506,115,8782,24009
Uzbekistan,01-08-2020,17884,179,24811,41893
Uzbekistan,01-09-2020,14824,150,14091,56717
Uzbekistan,01-10-2020,10215,96,10869,66932
Uzbekistan,01-11-2020,6162,44,6102,73094
Uzbekistan,01-12-2020,3966,4,4606,77060
Uzbekistan,01-01-2021,1651,7,2248,78711
Uzbekistan,01-02-2021,1215,1,1305,79926
Uzbekistan,01-03-2021,2943,7,2487,82869
Uzbekistan,01-04-2021,7939,20,6084,90808
Uzbekistan,01-05-2021,9527,41,8926,100335
Uzbekistan,01-06-2021,10342,46,11070,110677
Uzbekistan,01-07-2021,18650,138,16101,129327
Uzbekistan,01-08-2021,27067,208,3213,156394
Uzbekistan,01-09-2021,17501,157,0,173895
Uzbekistan,01-10-2021,12068,84,0,185963
Uzbekistan,01-11-2021,7245,79,0,193208
Uzbekistan,01-12-2021,5695,83,0,198903
Uzbekistan,01-01-2022,24105,79,0,223008
Uzbekistan,01-02-2022,13397,71,0,236405
Uzbekistan,01-03-2022,1344,2,0,237749
Uzbekistan,01-04-2022,503,0,0,238252
Vanuatu,01-01-2020,0,0,0,0
Vanuatu,01-02-2020,0,0,0,0
Vanuatu,01-03-2020,0,0,0,0
Vanuatu,01-04-2020,0,0,0,0
Vanuatu,01-05-2020,0,0,0,0
Vanuatu,01-06-2020,0,0,0,0
Vanuatu,01-07-2020,0,0,0,0
Vanuatu,01-08-2020,0,0,0,0
Vanuatu,01-09-2020,0,0,0,0
Vanuatu,01-10-2020,0,0,0,0
Vanuatu,01-11-2020,1,0,0,1
Vanuatu,01-12-2020,0,0,1,1
Vanuatu,01-01-2021,0,0,0,1
Vanuatu,01-02-2021,0,0,0,1
Vanuatu,01-03-2021,2,0,0,3
Vanuatu,01-04-2021,1,1,2,4
Vanuatu,01-05-2021,0,0,0,4
Vanuatu,01-06-2021,0,0,0,4
Vanuatu,01-07-2021,0,0,0,4
Vanuatu,01-08-2021,0,0,0,4
Vanuatu,01-09-2021,0,0,0,4
Vanuatu,01-10-2021,2,0,0,6
Vanuatu,01-11-2021,0,0,0,6
Vanuatu,01-12-2021,1,0,0,7
Vanuatu,01-01-2022,0,0,0,7
Vanuatu,01-02-2022,11,0,0,18
Vanuatu,01-03-2022,3361,1,0,3379
Vanuatu,01-04-2022,2935,5,0,6314
Venezuela,01-01-2020,0,0,0,0
Venezuela,01-02-2020,0,0,0,0
Venezuela,01-03-2020,135,3,39,135
Venezuela,01-04-2020,198,13,103,333
Venezuela,01-05-2020,1177,4,160,1510
Venezuela,01-06-2020,4322,37,1347,5832
Venezuela,01-07-2020,12742,113,8772,18574
Venezuela,01-08-2020,28154,222,27691,46728
Venezuela,01-09-2020,28394,242,27113,75122
Venezuela,01-10-2020,16891,170,21548,92013
Venezuela,01-11-2020,10381,99,10553,102394
Venezuela,01-12-2020,11164,131,10257,113558
Venezuela,01-01-2021,13369,161,11304,126927
Venezuela,01-02-2021,12189,155,11947,139116
Venezuela,01-03-2021,21381,258,17012,160497
Venezuela,01-04-2021,37186,534,31354,197683
Venezuela,01-05-2021,36482,510,36440,234165
Venezuela,01-06-2021,38547,473,38306,272712
Venezuela,01-07-2021,33054,472,36235,305766
Venezuela,01-08-2021,28577,419,4426,334343
Venezuela,01-09-2021,34625,459,0,368968
Venezuela,01-10-2021,38183,422,0,407151
Venezuela,01-11-2021,24145,253,0,431296
Venezuela,01-12-2021,13339,184,0,444635
Venezuela,01-01-2022,41339,119,0,485974
Venezuela,01-02-2022,29150,189,0,515124
Venezuela,01-03-2022,5249,46,0,520373
Venezuela,01-04-2022,1661,19,0,522034
Vietnam,01-01-2020,2,0,0,2
Vietnam,01-02-2020,14,0,16,16
Vietnam,01-03-2020,196,0,42,212
Vietnam,01-04-2020,58,0,171,270
Vietnam,01-05-2020,58,0,60,328
Vietnam,01-06-2020,27,0,56,355
Vietnam,01-07-2020,203,3,38,558
Vietnam,01-08-2020,486,32,376,1044
Vietnam,01-09-2020,50,1,303,1094
Vietnam,01-10-2020,86,0,52,1180
Vietnam,01-11-2020,167,0,117,1347
Vietnam,01-12-2020,118,0,146,1465
Vietnam,01-01-2021,352,0,132,1817
Vietnam,01-02-2021,631,0,419,2448
Vietnam,01-03-2021,155,0,483,2603
Vietnam,01-04-2021,325,0,157,2928
Vietnam,01-05-2021,4504,12,513,7432
Vietnam,01-06-2021,9620,34,3811,17052
Vietnam,01-07-2021,133008,1225,31894,150060
Vietnam,01-08-2021,312036,9758,15598,462096
Vietnam,01-09-2021,328659,8237,0,790755
Vietnam,01-10-2021,130367,2782,0,921122
Vietnam,01-11-2021,316960,3169,0,1238082
Vietnam,01-12-2021,493175,7142,0,1731257
Vietnam,01-01-2022,544470,5383,0,2275727
Vietnam,01-02-2022,1167758,2745,0,3443485
Vietnam,01-03-2022,6121124,2155,0,9564609
